ple.27.7e WGCSE 2022
103
FSP-7e
2003 2021
1 1 0.75 0.80
1 27
1	0.03548275	1.319797284	1.6647790616	2.1308293497	0.8328568122	0.6237114226	0.1572964824	0.0350538578	0.0371484109	0	0.0035336667	0.00265025	0	0	0.0011778889	0	0	0	0	0	0	0	0	0	0	0	0
1	0.0016784148	0.8297622663	1.257130266	0.9233582109	1.0196856517	0.5143815562	0.1222225484	0.0129019851	0.0566548058	0.0023922088	0.0093314682	4.40921e-05	2.2046e-05	2.2046e-05	0	2.2046e-05	0	2.2046e-05	0	0	0	0	0	0	0	0	0
1	0.0033568296	0.3887210579	1.50073462	0.8157445965	0.3896522219	0.3426977969	0.2351356472	0.0186050167	0.056730528	0	0.0098937394	0	0.0028762403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.0083920741	0.2734688532	0.5985856837	1.5809798468	0.3446727423	0.4536494278	0.2886734237	0.0563499887	0.1485529321	0.013814645	0.0264081583	0.0106433051	0.0054248655	0	0.0033568296	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.2730774994	0.765289223	0.9806866884	0.6563497784	0.1850327432	0.1112903326	0.0873483927	0.0302633863	0.0263229229	0.0030350849	0.0017983016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.000373087	0.1741186522	0.4982278185	0.5246850208	0.4820598027	0.3039476624	0.1153367817	0.0630658514	0.0315684791	0.01902716	0.0124644406	0	0.0012684957	0.0015856197	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.7236873888	0.6876859008	0.286551445	0.1324310278	0.0833516837	0.0646730791	0.0146861296	0.0183201245	0.0088404566	0.0073055273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.00211269	0.9929342784	1.7363595162	1.1438702468	0.1841311612	0.0630358958	0.0510755065	0.0349013699	0.0058015804	0.008438062	0.0073611358	0.0031734158	0.0031734158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q1SWBeam
2006 2021
1 1 0  0.25
1 27
1	1.84355	39.0324	28.978	22.789	6.4116	2.0366	0.2017	0.1706	0.3412	0.64363	0	0.42633	0.22583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.86782	16.0343	35.474	17.601	4.9816	4.1461	1.6719	3.5545	0.2503	4.42522	0.2503	2.73176	1.43235	0.2503	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.78546	34.0493	14.432	5.388	7.7622	1.1251	1.4744	2.178	1.979	0	0.87797	0.12102	0.18772	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1.54002	60.3357	50.609	16.203	15.6705	4.8047	4.7493	0.4567	0.2861	0.45666	0.45666	0	1.86925	0	2.47554	0	0	0	0	0	0	0	0	0	0	0	0
1	1.15633	46.939	38.568	27.266	3.2952	4.1844	6.4977	0.8659	0.3754	0	0	0.18772	0	4.58514	0	0	0	0	0.14928	0	0	0	0	0	0	0	0
1	1.80958	59.7233	106.793	41.826	7.3508	6.3969	4.5944	0.4679	1.5832	0.11377	0.35757	0	0.11919	0.11919	0.11919	0	0	0	0	0	0	0	0	0	0	0	0
1	0	10.4168	55.348	34.255	11.0874	7.7031	11.5037	0.3472	3.2114	0	0	0.21454	0	0	0.1644	0	0	0	0	0	0	0	0	0	0	0	0
1	0.30036	18.0693	94.898	71.939	16.1513	4.4771	2.337	1.0774	1.9311	0	0	0	0.13968	0	0	0	0.12637	0	0	0	0	0	0	0	0	0	0
1	1.01423	68.7637	155.902	195.574	70.5165	10.792	1.4612	2.9894	0.9387	0.48829	0.28101	0.15884	0.1706	0	0	0	0.15884	0	0	0	0	0	0	0	0	0	0
1	0	45.2386	48.128	25.168	37.4127	21.7209	5.1873	2.273	1.0775	2.08315	0	1.23777	0	0.18772	0	0.1976	0	0	0	0	0	0	0	0	0	0	0
1	0.22085	21.6309	243.345	66.815	39.6987	40.1547	29.5983	7.9856	17.8855	0	8.59375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	17.263	84.717	194.995	39.4563	37.3536	18.272	3.4646	6.9322	0.50248	0.65697	0	0.38299	0	0.2503	0	0	0	0	0	0	0	0	0	0	0	0
1	0	9.0674	40.928	32.98	49.1506	19.0937	13.197	12.3342	8.2191	1.41506	1.03906	0.13269	0	0.13269	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	18.5742	40.702	52.361	43.0245	51.7778	21.8301	5.9516	4.1325	0.94572	0.55842	0	0	0.23838	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	47.2232	66.046	34.599	19.2905	8.3288	6.0213	4.6533	3.5152	1.35155	3.19601	0.14679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	29.891	109.811	79.129	17.2037	6.5559	5.8824	1.7811	1.045	0.37545	0.18474	0	0.11942	0.1976	0	0	0	0	0	0	0	0	0	0	0	0	0
FSP-7e-biomass
2003 2021
1 1 0.75 0.80
1 27
1	0.005293577	0.121542899	0.153069038	0.109777405	0.02724899	0.030440689	0.039405188	0.023256499	0.021299359	0.003012324	0.001693233	0.000998533	0.000116896	5.67789e-05	0	5.67789e-05	0	5.67789e-05	0.000412429	0	0	0	0	0	0	0	0
1	0.001294171	0.064029538	0.327665102	0.088965348	0.145804905	0.019175154	0.01406247	0.045491867	0.009358115	0.004607872	0.001141269	0.000207496	0.00017526	0	0.000296993	0	0	0	0.000240839	0	0	0	0	0	0	0	0
1	0.001834264	0.111584597	0.162368193	0.11579134	0.054922714	0.027075454	0.010259167	0.017859677	0.034554905	0.007686843	0.006065153	0	0	0	0.001218691	0.000962531	0.001353022	0	0.001294305	0.002771882	0	0	0	0	0	0	0
1	0.004986995	0.18835206	0.153217512	0.097268733	0.060978776	0.028978287	0.015872993	0.004062249	0.006358017	0.015281921	0.002559487	0.003623002	0	0	0.000347422	0	0	0.001102939	0	0	0	0	0	0	0	0	0
1	0	0.034677413	0.103862469	0.070882913	0.039117126	0.02017179	0.007948558	0.003676961	0.005215244	0.005702262	0.002246861	0.004195415	0.001280989	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.000762555	0.165757719	0.09611746	0.070482203	0.023197206	0.016585008	0.014802254	0.005977404	0.00156398	0.00075609	0.000306786	0.00031644	0.000118364	3.14036e-05	5.55573e-05	3.14036e-05	0	5.55573e-05	5.55573e-05	5.55573e-05	0	0	0	0	0	0	0
1	0.004328708	0.154089593	0.197184164	0.080551521	0.040774069	0.030526187	0.018386791	0.007170953	0.005353153	0.00255305	0	0.003877076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.007795399	0.222343894	0.24054883	0.200768822	0.032681993	0.028385365	0.011556535	0.006137064	0.002962591	0.00716298	0.002042332	0.003041061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.000392661	0.283172819	0.275995973	0.143226456	0.067072751	0.006345669	0.019907033	0.010975028	0.002894182	0.002763981	0.002248034	0.000153348	9.68876e-05	0.004214009	0	0.001537756	0	5.646e-05	0	0	0	0	0	0	0	0	0
1	0.008807035	0.081378624	0.400587835	0.235678139	0.076449968	0.080259232	0.013262699	0.009394429	0.011571324	0.002465811	0.005859429	0.004732132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.049342684	0.401684632	0.466537624	0.206912371	0.108655459	0.054254917	0.020215075	0.010110847	0.003552844	0	0.001455044	0.001455044	0	0	0	0	0.003290293	0	0	0	0	0	0	0	0	0
1	0.0041401	0.296033996	0.456780968	0.717682874	0.340722206	0.261575403	0.079435747	0.025108143	0.029091589	0	0.004970024	0.001837137	0	0	0.000926584	0	0	0	0	0	0	0	0	0	0	0	0
1	0.000166693	0.185697599	0.396768066	0.354955458	0.432597481	0.254028547	0.077329369	0.012734295	0.037467198	0.001575026	0.013224445	7.06007e-05	3.53004e-05	3.53004e-05	0	3.53004e-05	0	3.53004e-05	0	0	0	0	0	0	0	0	0
1	0.000257249	0.088731125	0.432170069	0.33029376	0.187015182	0.180552834	0.125276737	0.013959313	0.045946967	0	0.00886356	0	0.001943963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.000716617	0.063625731	0.168860623	0.550867194	0.152306457	0.207245338	0.155649866	0.03381067	0.09188589	0.012446502	0.019714288	0.010609453	0.005307667	0	0.003212512	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.066152	0.212699658	0.326325231	0.283598616	0.105983836	0.068842772	0.069157464	0.022306102	0.023142302	0.003509849	0.003526564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3.70533e-05	0.039324415	0.147795101	0.176720127	0.205196314	0.15664294	0.069133305	0.045915506	0.021835755	0.017404333	0.010495682	0	0.001633223	0.000688378	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.142339922	0.17957078	0.099796	0.063359982	0.049534859	0.047201656	0.017829374	0.019932615	0.008423159	0.009645627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.000113987	0.16918976	0.391374814	0.296746707	0.075908191	0.032207573	0.033996438	0.02900624	0.006577623	0.008533158	0.005266963	0.005390231	0.003227407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
